video,caption
437_Bl8My39Db70.mp4,"a man wearing a mask on his face outside a store"
12379_FlK5FDgqxRw.mp4,"afl clash between two players during the game"
26038_YoSuVws4OTQ.mp4,"meditation, active meditation - nisha pahdhanbav"
5134_OjQWc_l2wt8.mp4,"nintendo neogi romaji world cup 2014- screenshot thumbnail"
17236_ggL4Wuvsq8Q.mp4,"how compost made in hammond farms"
1434_CGWnFm4zz5E.mp4,"a screen shot of the korean keyboard"
12780_9boEpN_N5Zc.mp4,"how to replace a radiator drain plug - car repair"
19913_yIukedhlA4Q.mp4,"a large yellow tower has some red dots"
4503_nomYJGxTRBA.mp4,"a computer screen showing the online application and how to log in"
268_MmUtfIKyZXM.mp4,"two children with their mom and dad pose next to a casket"
12880__wMhpzweLKs.mp4,"kt lasercut logo on concrete stone"
15857_A6BcAOX63DA.mp4,"obama greets thousands of fans in wilmington, delaware"
5099_OvBdyBn1hrM.mp4,"a woman speaking in korean on a newscast"
840_N9gewsBjI9c.mp4,"a man holds up a blue box with an electronic screen"
1861_hc2BapsvCu0.mp4,"the diagram shows the relationship between a horizontal and a vertical slope"
55594_wpEy1_7OipA.mp4,"corn crop being harvested from the field"
1321_tmkkFDtdaHE.mp4,"a cup of boiling water with bubbles in the middle"
4349_Oe_ZuUViiEc.mp4,"an image of a chinese person reading a document"
7087_s5Cj9oGkN8k.mp4,"orbit booster - screenshot thumbnail"
1201_JzPnOKZ4lpc.mp4,"the video is in japanese and shows a dark background"
2690_dLkH1SOyvrY.mp4,"man opening the door of car"
17752_4zOKIM9o6Ok.mp4,"restaurant des chefs aurres"
21044_EWASphDCHhs.mp4,"an asian woman in a denim top talking"
27443_zgzQjeg6MSk.mp4,"an image of a korean language text"
23968_K5OWDMjoCPk.mp4,"a game scene of a jar with many different colored jelly"
1924_fQLMFWYc9is.mp4,"a plate of food next to an orange cup"
17790_1C1XuviWKBs.mp4,"a tiny toy house on a tiled floor"
13915_g2GbHupv_38.mp4,"many books are being shown on a white wall"
27468_LoAKEhldKLE.mp4,"an image of a computer monitor showing the game final fantasy"
55437_TNziYc5fLFU.mp4,"a japanese news es has an image of the sun"
27329_hAZZEVZeDXE.mp4,"two cats having fun with some colorful nail polish"
9388_DPbYStmpsXg.mp4,"a rocket on korean television with the night sky behind it"
50962_c52_usigFAU.mp4,"a woman with a mask is speaking to the reporters"
2180_ZMEImms_QoQ.mp4,"the man wearing face masks and woman talking in a hallway"
2521_q1DiqDZPRNs.mp4,"stefan ghertner shredding powder in japan"
52303_m5A0SwPjPfQ.mp4,"someone cutting a large fish and putting the knife"
10880_Msz9f8LpK4U.mp4,"a man is holding a white board to a paper"
18530_ZWmtYMJF4XM.mp4,"a man is training his back in a gym"
10792_bhGAfPn0TJ0.mp4,"person cleaning a brick with an electric tool"
10602_1Fk7pSCoeFQ.mp4,"labrador puppy eats salad in the bathroom - video - dailymotion"
7563_5J_rA3jUiEI.mp4,"a screenshot of a conversation between two japanese speakers"
16137_rQtzCMI6KJ4.mp4,"three men sitting on couches talking with the host"
51143_SbGnfgczL_4.mp4,"an image of a man sitting on the sand next to a body of water"
54291_2tu2VKdjMDs.mp4,"an image of a humidifier with the words humidifier versus coronavirus"
23875_3VM7LfgH8ic.mp4,"an animated chart showing the rise and fall of the market"
7391_MT3ltyZ0xYM.mp4,"chinese boxer in the indoor martial arts training hall"
13400__U6CHNrz6qo.mp4,"people with guns flying into the air next to a woman"
9881_V0YuGnDO9e4.mp4,"small red chicken laying in its cage"
26049_ZiG5Onx2KnQ.mp4,"a man is using a tire pump to make his motorcycle work"
27663_Hml4QOpKF00.mp4,"a woman is lying down while doing yoga and posing with her cat"
52994_mlt0ITGd4C0.mp4,"chinese sign for subway train timetable"
16683_MZYAjB1rD94.mp4,"an asian girl is playing flute in a house"
22163_Z4iuPbH9lus.mp4,"person pet a white hamster on the floor"
3362_WjxUyalfQoI.mp4,"yellow ribbons at the entrance of a road in south korea"
11186_drPPNjOx3eo.mp4,"this project demonstrates how to repair a bridge"
7348_bvHSt1W2l9Y.mp4,"investment agenda and funding perspective"
8939_exB_o6fT65E.mp4,"woman with glasses holding a snake in a room"
8958_EfhVnTT1lKo.mp4,"build a wood ship model on a small wooden base"
26839_79PW0Zr20ns.mp4,"a screenshot of an online trading software with different stocks"
5157_0ZJFqBeG4jg.mp4,"man taking a selfie while running down a street"
19463_9DW7ujY2lSA.mp4,"auto wifi location app"
6463_9Kh982SUZnM.mp4,"some ballet students are taking their time to warm up their feet"
26134_OhxpCOAtR2Y.mp4,"driving car gauges in korean"
16552_9cQCueRloCk.mp4,"a shirtless man standing in the middle of an empty street"
28073_JJ04Jan3z8Q.mp4,"s&p global vice chairman and chief strategist, daniel vergin"
9345_PZkk_Obn8d0.mp4,"a man has his fingers crossed over his hands"
1339_QVELyu7LhmI.mp4,"russia's speaker says united states"
27845_NfxDwCEReXA.mp4,"pool 3d- screenshot 6"
12627_DzUgyhbIfhc.mp4,"a white circle that is sitting on the floor with eyelashes"
5841_PLo5wbRxm1A.mp4,"typhoid capital tongue target"
24655_HmtOMrBoyaw.mp4,"the word improved written on a blue and yellow background"
18184_GcbqrR5mgJg.mp4,"an image of a green background with blur"
26107_cqv9MqDMWSY.mp4,"the person is wearing a face mask in front of a computer screen"
26570_tnT2j_oq744.mp4,"actuate bf logo and social media images"
9267_TDunD_DaUpE.mp4,"a woman sweeps a floor with a broom"
8947_xqoXVASXp64.mp4,"the anime images of two girls with the text"
55109_rKEBDpp6jFk.mp4,"a japanese text is shown on a street with cars"
8836_msuSFqDR8H4.mp4,"thai news update - tastin city"
24326_A0hGwURFW18.mp4,"a man standing next to a monkey with a collar"
1699_54Ohp7Snjp8.mp4,"how to assemble a metal screwdriver - youtube"
18867_1himrdwuDoE.mp4,"the man is sitting on the back of a boat and fishing"
16194__JarVliodA0.mp4,"man preparing for a pull up on a tree"
4014_qIoPFV4MQZA.mp4,"a boy in black shirt and chained necklace in front of a rainbow flag"
17807_58VgW6aUNN0.mp4,"a woman in glasses is taking a selfie with a face mask"
21776_FZoOWZi9qGU.mp4,"the caption on the cat says'you messed up my hair"
9133_ClOOdIcW_uY.mp4,"county employee is trying to figure out how to cure his mustache"
16418_Mxm5dsr0zU8.mp4,"tito negro y sus semeny - hindi version dance"
19735_4b9Qgd6bGrQ.mp4,"a green tunnel in the city with a pool in the middle"
8504__hLmxTeWA3s.mp4,"proglinetime control liné  3"
52555_4VK_XWolFIQ.mp4,"tiktok with the name of a person and another with a girl"
24189_JLhJJpfwiho.mp4,"a video game with a man in a helmet and a gun on it"
27942_l5AHH7bMr44.mp4,"a plastic injection molding machine being worked on"
18894_OAwLR9wZldA.mp4,"porter logos with a logo on the bottom"
18748_yqzbYbDaIVg.mp4,"image of the art screen in photoshop"
10933_KeTQs8V3Qqg.mp4,"a screenshot of the windows 10 start screen"
8259_MqlPtvLGSxw.mp4,"the bees are flying away from the road"
25111_aPQ3WmnIMs0.mp4,"tarot and two cards with the english text saying tarot"
21830_X4CnRvPrV0Q.mp4,"korean no smoking sign, no drinking, no eating"
5635_W7BPtIuxjic.mp4,"swinging a bat on a dirt field"
14469_oS2hfX1iqp8.mp4,"korean broadcaster ktvj has launched the snoot news 'live u-tube' service"
52970_bJNV0VJfE8k.mp4,"windows 10 pro desktop"
15941_3D1voHYPewk.mp4,"man making wooden box out of wood"
20644_2KrJb8JmOAg.mp4,"a recipe for eggs and a bowl of eggs"
54736_Gyz7s3cFjZU.mp4,"the mixture is cooked in a large pot"
3589_XfNx8GQOfEs.mp4,"president lee chang-yeon speaks at the official opening of the national museum of japan"
11566_Y1SqI9q35dY.mp4,"a black background with korean words written on it"
427_cq6VmEoybpI.mp4,"woman speaks into a microphone at a church"
23886_4ClyuDbaCmI.mp4,"how to store flowers from a box"
51756_ke7F9DAka4Y.mp4,"the chinese writing with a mountain and mountains"
19443_zpY3J579OTA.mp4,"a girl pouring a container of juice into an open container"
24210_5gl6qT8n5Jk.mp4,"a woman painting a white square on her table"
20194_KB4kdlLPYYs.mp4,"water tank label with the words tans and water only"
7182_avQq8AhL0H0.mp4,"video korean people getting sick during the coronavirus in hospital - coronavirus treatment - hkvd"
6673_bH9uO8TZAEM.mp4,"a tea pot that is used to make tea"
18427_8XB_AECzr0M.mp4,"a man with a beard in front of his phone, giving a thumbs up"
4894_hsmd6X7arrg.mp4,"a man in suit standing in a korean building"
51754_itOeY3rZpfk.mp4,"a man lying down on the floor in the gym"
2003_YFoffYpZ124.mp4,"korean band buzz koosang eunsuk"
4113_UjiohwuU8Wk.mp4,"japanese man holds his sleeping bag in front of it"
23616_5cxUleDVSBE.mp4,"a hand holds a yellow flower from a squash plant"
26553_LG14Oy9pwTo.mp4,"japanese artist ayumi matsumoto talks about his painting"
50490_XgSG19RO6KM.mp4,"a person in black shoes walking up and down the grocery aisle"
53994_wVfb8SS9F0U.mp4,"a doctor in front of his computer showing a few data on a screen"
27606_ZAF_B__7fiY.mp4,"the view from inside a car as it drives down a highway at night"
52790_M_cWjxZ47mM.mp4,"a person using writing to show how to write on a paper"
54957_PAVECSVsWOw.mp4,"asha engineering - screenshot thumbnail"
2993_frnZoYn7Nh0.mp4,"a dish of frozen mangos with whipped cream"
17490_ME73acINgfc.mp4,"a person uses a ipad to play a game"
11094_cy3bjX9BlbU.mp4,"a computer screen is shown with an ocean view"
15838_m6EHblzjtYY.mp4,"the two different korean languages and english"
7889_QvEVhB_epgk.mp4,"cash is king - webinar de capital and finance"
8482_cV2ihQZAjuI.mp4,"the apex training logo on a yellow background"
25644_M1B83WNIzWY.mp4,"man teaches girl how to make a bead bracelet at taiwan street market"
17648_sQ7nN1q00_k.mp4,"the items page on the game, showing different items in red"
2916_ZWw91YoihMM.mp4,"police officer driving a car crashes into a cab chinese"
51886_1ABJc37kh04.mp4,"a quote reads, go before we will prepare the materials & tools we will be used here, here we"
51969_lW2SHvhYQHI.mp4,"the queen smiling with a tia in her lap"
52894_9OPOGYWef3g.mp4,"nsc id in urdu, urdu typing, typing test, urdu typing, e- typing,"
14974_xViRZodkKtk.mp4,"ancient chinese movie scene with long black hair and headdress"
27094_XZQEeYwsCQY.mp4,"a wooden pole in a house that is pointing downward"
53040_km3IdQfjG3M.mp4,"the water falling into the river is shown with text on the front"
54364_RXKtBLXA3CI.mp4,"person stirring some beans in a frying pan"
53252__tjztBWpoXE.mp4,"a person holding a toy hotdog"
24788_5OT5SwwMeOI.mp4,"ntt shares drop in asia"
22218_nh7NxYN2aAM.mp4,"an image of a man sitting on a couch and speaking"
21756_2oPxQeNq6Vw.mp4,"the screenshot of a game called mobile legends"
27974_VCEZ5NkYWBs.mp4,"the logo for nasa space news"
25204_2phVnuZKW84.mp4,"nizizahon magic is a magic app"
51211_031aPGRcyiw.mp4,"the words, video presente par par, in a french text"
17395_B5mBd2igga0.mp4,"kenya's textile smuggling scandal hits jiji town"
5333_X0Sxz_0MiBU.mp4,"a person is riding on a horse on a dirt road"
27945_JufLDxmCwB0.mp4,"a person stands in front of the words biochemistry the movie"
19572_WtLT3ocAhtc.mp4,"an image of japanese language with the text"
26705_htf8wg3bTH4.mp4,"korean president holds up korean currency notes"
1305_FjscRa0ocy0.mp4,"the capture leakage attack model"
11895_q8hvxzmzAzw.mp4,"an anime girl sitting on a chair with a bottle in her hand"
72_piYE6fK9EPA.mp4,"a small pizza being prepared on top of a pan"
22592_6gPV2dH_FWc.mp4,"a man in a car is talking to the camera on his phone"
55366_Xm2EiAUkBqc.mp4,"two people with face masks at a podium"
22634_ibHJV9PFTGQ.mp4,"people with dirty hands hold up shells in a beach"
20685_r58VDhcsdYo.mp4,"candie jackson - color me beautiful"
232_8PmDZDOEXMQ.mp4,"an asian tv program shows the man at an airbase"
3701_7crNjJr2Pkw.mp4,"a screen capture of pokemon characters and pokemon"
13909_aWS1GeiF6Q8.mp4,"a man is wearing glasses with blood on his face"
53616_hIHAHHXAoXk.mp4,"a black background with words from now on home again"
12393_biZYrX3M8NI.mp4,"windows 10 is shown with windows desktop and windows in the background"
16049_BCoEZSw9m1s.mp4,"someone is using a needle to make a cup"
26820_AudY6RzhlKY.mp4,"the wordpress options menue with a highlighted circle"
51097_nsXCUm9jG2Y.mp4,"hand holding purple paper with a rag and scissors"
21589_JoBbV7E6qhg.mp4,"a vehicle is driving past ambulances with text on the side of the vehicle"
15047_y5gyYwtK1As.mp4,"a video clip of green plant leaves growing next to one another"
54422_7YtfafBTk3E.mp4,"a book title, with the words,  м,    "
25391_pjQ9OuHGZmM.mp4,"a person is opening up a box with small pieces of plastic on it"
807_kEc6YwQgpP4.mp4,"a cat eating yogurt while being fed by a person"
23132_i1Ts0j3GWNA.mp4,"an asian man with glasses laughing with a purple flower"
14724_Ll3mI9PrwwU.mp4,"a man walking past a large mosque in the middle of a city"
11304_HpSCKPtMoCs.mp4,"the korean language article about cybercrime is shown"
25872_ZIl8kvnNJoc.mp4,"a cartoon girl jumping across a cliff"
3502_wy0Jd9TLY08.mp4,"a screenshot showing excel in the green version"
20948_X04f_i8pD1Y.mp4,"a screenshot of a programming screen"
51560_P1js9SqqqYU.mp4,"an english korean text is shown with a white background"
8128_tXbdT1y4e68.mp4,"how to make a t-shirt dress and ties from an old shirt"
18684_80u7_26DHhU.mp4,"car pressure meter review    "
11155_jH3IlwSBrnQ.mp4,"the credit card payment form"
12718_7vs6CUUXu_U.mp4,"man sitting in white shirt on bed"
12813_fY2suWVFKA4.mp4,"a large number of military vehicles are seen shooting into the air"
13034_DEqIiNp9eD4.mp4,"an app with different messages on the screen"
53612_7p3rEhEWCYI.mp4,"a woman showing a jar of coconut oil"
22671_qjuetYOKm9c.mp4,"a man in a suit and tie next to water bubbles"
13852_TiTU5HWO6S8.mp4,"a girl posing with a bottle of detergent"
13328_wIq6Srjpmfs.mp4,"nasa's agriculture expert tim wyatt discusses nitrogen in fields"
11479_LjCV6aqKNBQ.mp4,"she's cutting up a watermelon and slicing it into pieces"
18214_irl0pi7GaxE.mp4,"a blue background with an image of scp 513 a cubbil object class equilib"
2855_kZS7tN2CUho.mp4,"the anchors of ct4 on a panel with two people"
21560_CbQ_XQ0Cgu0.mp4,"man doing a yoga exercise on his knees"
2898_0qBm1LHVA8Q.mp4,"a person is making a small model from lego pieces"
1997_9Q9BL028vMs.mp4,"japanese man talking with smiling emoticon in an office"
1288_JRH3pViT8p4.mp4,"olympic stadium - aerial views stock footage"
12137_06Sbo5GVZJU.mp4,"a map shows the direction of a street"
1041_iOesCNeOS34.mp4,"the sims 4 creepy house"
20104_86hBNUprMLY.mp4,"this guy created the dove box - amazing -"
5961_GW6CnpJgCag.mp4,"a powerpoint slide with the words chinese"
10315_SYcuioRNUyQ.mp4,"the circle is blue and has a red square with a white korean phrase"
51975_Yjo3I8q_buA.mp4,"chinese lessons- screenshot thumbnail"
3864_W_ul7w4fz3o.mp4,"a screenshot of a battle with several different types of units"
14760_c1Nxoese2Go.mp4,"thai version tv drama ep 0"
15518_4gpS0Cu0Y8E.mp4,"the text on the screen says, рнат  ро"
3808_KquZ7vOw9PI.mp4,"a man is holding up a needle in front of a television screen"
19819_eALHUyxY2Gc.mp4,"a young boy is playing with a soccer ball in a yard"
18288_aWzZdzQxCt8.mp4,"a collage of a group of people paddling canoes"
17423_hzMt6RPPsww.mp4,"a kayak in a body of water next to reeds"
7339_KTx4QafCb8s.mp4,"boys playing volleyball on a green field"
14967_wlsCLiOXRAA.mp4,"a man in glasses and an orange shirt sitting in front of a laptop"
543_3r55mxK2xKc.mp4,"two men playing boxing with yellow uniforms"
231_RbKcyfLLQVw.mp4,"ip switch configuration with multiple interfaces"
5082_wOHNNZhwYU8.mp4,"electric car charger america"
968_5ynS2eIaJq0.mp4,"two men working on a boat engine inside"
22585_7Ykl2JPtF9k.mp4,"zoom breakout room - marquette university"
6654_kvuSt81oRLU.mp4,"a young child in white karate uniforms with yellow shoes"
27077_3UOngKcCgKk.mp4,"chicago police livestream screenshot"
283_yZtF7m5OaZw.mp4,"korean media report, korean court bans alcohol in smoking areas"
27189_3Ts__cKXpY0.mp4,"the screenshot shows a game with different weapon settings"
14247_99fczRkdmOo.mp4,"this manga is showing the text of an anime character"
3697_MhvL0abHq_w.mp4,"the university of kansas health system"
52612_GgfnnPEeIbI.mp4,"mr jung g-soo in a video clip of korean news"
13768_bEXEgBoKFXA.mp4,"the video of the boys in uniform saluting in front of a building"
16523_UsBqsPxvsj0.mp4,"a woman has her eyelashes in a korean advert"
12763_ma7uI4bnnDk.mp4,"kolkatta & belgaum are likely to see heavy rain"
3175_jXHe00JnF3Q.mp4,"the oklahoma thunder fan is yelling for his team"
6742_dDqXi8pQSjs.mp4,"a japanese movie poster with a girl and boy walking on a hill"
20142_RQ7R7xKBIrw.mp4,"a 3d animated picture of a house and a bird standing on the grass"
15096_ONgcxL2sh5M.mp4,"a japanese app that shows an image of golf"
17689_WXymKFJAj2M.mp4,"a cartoon character in a room with clothes in his hand"
9492_JdMGWjrFCIs.mp4,"an asian woman using mascara to darken her eye"
9218_BNZPrBJPnu8.mp4,"two businessmen on an english news television show"
21562_z2Cq4Ps_ZK0.mp4,"a person making holes in the wooden board"
8646_WSRJgOCyffk.mp4,"two people are standing in front of a door in korean"
